education_num,capital_gain,hours_per_week,sex,age,cluster
10,0.0,55,1,52,0
10,0.0,40,1,38,0
13,0.0,40,1,32,0
8,0.0,75,1,30,0
11,0.0,40,0,41,1
14,0.0,40,1,49,0
9,0.0,47,1,45,0
9,0.0,35,1,43,0
9,1092.8412024287468,40,1,61,3
9,0.0,32,1,54,0
12,0.0,40,0,34,1
10,0.0,80,1,49,0
10,0.0,40,1,38,0
15,0.0,80,1,35,0
8,0.0,40,1,36,0
13,0.0,50,1,30,0
12,0.0,60,0,36,1
13,0.0,20,0,22,1
9,0.0,40,1,38,0
9,0.0,50,1,37,0
16,0.0,46,0,48,1
7,0.0,15,1,17,0
10,0.0,20,1,19,0
13,0.0,40,0,27,1
13,0.0,50,1,22,0
9,0.0,40,1,49,0
11,0.0,40,0,43,1
13,0.0,40,0,43,1
9,0.0,35,0,19,1
9,0.0,60,1,58,0
10,0.0,40,1,41,0
10,0.0,40,1,31,0
11,0.0,40,1,30,0
9,0.0,40,1,32,0
13,0.0,35,1,29,0
10,1092.8412024287468,52,1,42,3
9,0.0,28,1,38,0
12,0.0,40,1,41,0
13,0.0,50,1,44,0
16,0.0,60,1,31,0
9,0.0,40,1,34,0
10,0.0,40,1,21,0
13,0.0,20,1,22,0
6,0.0,40,1,62,0
9,0.0,25,0,29,1
10,0.0,40,0,43,1
13,0.0,60,1,45,0
5,0.0,40,1,39,0
13,0.0,50,1,41,0
12,0.0,25,0,34,1
9,0.0,33,0,34,1
13,0.0,47,1,31,0
9,0.0,25,1,29,0
13,1092.8412024287468,40,1,41,3
11,0.0,55,1,41,0
14,0.0,45,1,35,0
13,0.0,45,0,33,1
13,0.0,38,1,37,0
9,0.0,40,0,69,1
9,0.0,40,0,34,1
10,0.0,40,1,36,0
9,0.0,50,1,41,0
13,0.0,40,0,58,1
13,0.0,40,1,53,0
10,0.0,40,1,29,0
9,1092.8412024287468,40,0,45,2
10,0.0,38,1,34,0
13,0.0,40,1,36,0
10,0.0,35,0,48,1
11,0.0,40,0,20,1
9,0.0,50,1,35,0
9,0.0,40,1,63,0
10,0.0,45,1,41,0
13,0.0,45,1,28,0
10,0.0,40,0,30,1
9,0.0,40,0,31,1
11,0.0,38,0,37,1
10,0.0,50,1,31,0
14,0.0,45,1,46,0
9,0.0,60,1,35,0
9,0.0,53,1,27,0
2,0.0,35,1,41,0
10,0.0,20,0,19,1
10,0.0,45,1,20,0
9,0.0,40,0,59,1
13,0.0,37,1,40,0
10,0.0,60,1,56,0
14,1092.8412024287468,44,1,33,3
10,0.0,60,0,30,1
9,0.0,50,1,46,0
9,0.0,35,1,61,0
9,1092.8412024287468,40,1,50,3
9,0.0,30,1,25,0
10,0.0,39,0,40,1
9,0.0,54,1,51,0
9,0.0,40,1,43,0
10,0.0,54,1,34,0
9,0.0,45,1,46,0
14,0.0,50,0,28,1
9,0.0,28,1,20,0
11,1092.8412024287468,40,1,44,3
9,0.0,40,1,51,0
13,0.0,60,1,33,0
12,0.0,40,1,54,0
13,0.0,40,0,50,1
9,0.0,40,0,33,1
13,1092.8412024287468,20,1,65,3
15,0.0,40,1,88,0
9,0.0,40,1,40,0
9,0.0,43,0,51,1
7,0.0,40,0,50,1
14,0.0,99,1,25,0
11,0.0,30,1,20,0
9,0.0,40,1,47,0
11,0.0,30,0,22,1
9,0.0,48,1,50,0
9,0.0,40,0,47,1
7,0.0,45,1,24,0
13,0.0,45,0,40,1
13,0.0,40,1,36,0
9,0.0,40,1,32,0
9,0.0,40,1,44,0
10,0.0,40,0,59,1
9,0.0,30,1,65,0
13,0.0,65,0,24,1
13,0.0,35,1,27,0
11,0.0,40,1,51,0
10,0.0,40,1,48,0
9,0.0,60,1,39,0
13,0.0,40,1,28,0
10,0.0,25,0,19,1
13,0.0,40,0,49,1
12,0.0,60,1,51,0
14,0.0,55,1,59,0
9,0.0,40,0,18,1
9,0.0,80,1,45,0
13,0.0,50,1,30,0
13,0.0,35,1,37,0
13,0.0,40,1,44,0
10,0.0,40,1,33,0
14,0.0,40,1,61,0
9,0.0,40,1,61,0
13,0.0,42,1,38,0
9,0.0,45,1,36,0
10,1092.8412024287468,60,1,44,3
10,0.0,62,1,37,0
10,0.0,20,0,31,1
16,1092.8412024287468,45,1,54,3
10,0.0,16,1,20,0
10,1092.8412024287468,40,1,48,3
13,1092.8412024287468,45,1,31,3
15,0.0,40,1,38,0
9,0.0,40,1,45,0
9,0.0,40,1,48,0
10,0.0,40,1,53,0
9,0.0,40,0,55,1
9,0.0,40,0,29,1
13,0.0,60,1,36,0
10,0.0,60,1,42,0
9,0.0,40,0,50,1
15,0.0,35,1,75,0
13,0.0,40,1,46,0
9,0.0,40,0,52,1
13,0.0,40,0,27,1
9,0.0,45,1,43,0
7,0.0,42,0,31,1
10,0.0,30,0,23,1
9,0.0,24,0,34,1
9,0.0,40,0,41,1
9,0.0,30,0,31,1
10,0.0,40,0,42,1
14,0.0,45,1,35,0
9,0.0,25,0,55,1
9,0.0,40,0,36,1
9,0.0,59,1,65,0
10,0.0,12,1,38,0
10,0.0,20,0,62,1
15,1092.8412024287468,60,1,54,3
9,0.0,40,1,49,0
9,0.0,40,0,34,1
9,0.0,40,0,32,1
14,1092.8412024287468,50,1,51,3
10,0.0,60,1,48,0
9,0.0,43,0,52,1
10,0.0,40,1,28,0
9,0.0,40,1,29,0
13,0.0,50,0,38,1
9,0.0,50,1,57,0
13,0.0,40,1,43,0
10,0.0,40,1,37,0
9,0.0,40,1,30,0
9,0.0,48,1,53,0
9,0.0,37,0,73,1
10,0.0,35,1,22,0
9,0.0,45,0,31,1
13,0.0,40,1,38,0
10,0.0,35,1,50,0
10,0.0,37,1,37,0
13,0.0,40,1,44,0
13,0.0,45,0,47,1
10,0.0,40,1,27,0
12,0.0,80,0,28,1
9,0.0,40,0,25,1
10,0.0,40,0,20,1
13,0.0,40,1,51,0
13,0.0,40,1,46,0
13,1092.8412024287468,7,1,67,3
9,0.0,35,1,47,0
9,0.0,40,1,42,0
9,0.0,50,1,52,0
12,0.0,40,0,42,1
10,0.0,10,1,21,0
9,1092.8412024287468,40,0,50,2
10,0.0,40,1,46,0
13,1092.8412024287468,50,1,47,3
6,0.0,40,1,57,0
13,0.0,45,1,37,0
9,0.0,40,1,50,0
2,0.0,30,0,63,1
9,0.0,65,1,39,0
14,0.0,35,1,46,0
9,0.0,40,1,36,0
3,0.0,50,1,26,0
10,0.0,57,1,21,0
12,0.0,40,1,41,0
10,0.0,40,1,44,0
9,0.0,40,1,22,0
10,0.0,60,1,29,0
9,0.0,40,0,29,1
10,0.0,40,0,58,1
15,0.0,50,1,36,0
11,0.0,48,1,30,0
13,0.0,43,1,37,0
11,0.0,40,1,29,0
3,0.0,40,0,26,1
9,0.0,45,1,43,0
9,0.0,40,0,49,1
13,0.0,40,1,45,0
13,0.0,40,0,28,1
9,0.0,40,0,51,1
10,0.0,50,1,32,0
9,0.0,40,0,24,1
16,1092.8412024287468,40,1,35,3
13,0.0,40,1,41,0
13,0.0,45,1,48,0
9,1092.8412024287468,35,0,61,2
10,0.0,30,1,20,0
9,0.0,50,1,27,0
10,0.0,24,1,55,0
9,0.0,40,1,39,0
9,0.0,40,0,52,1
9,0.0,20,0,24,1
7,0.0,40,0,29,1
9,0.0,40,1,25,0
10,0.0,40,0,20,1
9,0.0,35,1,23,0
15,0.0,60,1,57,0
11,0.0,40,1,51,0
10,1092.8412024287468,16,0,33,2
13,0.0,40,1,39,0
9,0.0,40,1,40,0
13,1092.8412024287468,16,0,71,2
10,0.0,40,1,38,0
15,0.0,40,1,28,0
14,0.0,40,0,57,1
10,0.0,40,1,47,0
9,0.0,40,1,59,0
9,0.0,40,1,26,0
13,0.0,40,0,35,1
13,0.0,50,1,61,0
10,0.0,50,1,34,0
13,1092.8412024287468,50,1,32,3
9,0.0,40,0,42,1
10,0.0,40,1,39,0
3,0.0,40,1,58,0
9,0.0,60,1,61,0
6,0.0,55,1,40,0
13,0.0,37,1,31,0
9,0.0,50,1,36,0
10,0.0,40,1,23,0
9,0.0,41,1,33,0
9,0.0,40,1,52,0
9,0.0,24,0,22,1
10,0.0,40,0,51,1
11,0.0,40,0,31,1
9,0.0,40,0,49,1
9,0.0,40,0,49,1
10,0.0,40,0,53,1
9,1092.8412024287468,40,1,52,3
6,0.0,40,1,20,0
12,0.0,40,1,26,0
14,0.0,30,0,43,1
13,0.0,52,1,46,0
11,0.0,35,0,43,1
9,0.0,40,0,41,1
9,0.0,55,1,44,0
9,0.0,40,1,54,0
14,1092.8412024287468,40,1,65,3
13,0.0,40,0,32,1
10,0.0,40,1,25,0
13,0.0,50,1,23,0
13,0.0,45,1,25,0
10,0.0,50,1,19,0
9,0.0,60,1,37,0
10,0.0,45,1,45,0
9,0.0,44,1,37,0
10,0.0,70,1,40,0
7,0.0,5,1,17,0
13,0.0,40,0,27,1
9,0.0,30,0,59,1
9,0.0,40,0,19,1
6,0.0,40,1,43,0
6,0.0,40,1,42,0
9,1092.8412024287468,40,1,54,3
14,0.0,50,1,54,0
6,1092.8412024287468,45,1,51,3
9,0.0,60,1,50,0
9,0.0,40,0,40,1
12,0.0,25,1,55,0
9,0.0,40,0,50,1
9,0.0,50,1,31,0
9,0.0,45,1,24,0
7,0.0,40,1,30,0
12,0.0,50,0,39,1
9,0.0,50,1,37,0
9,0.0,40,1,33,0
9,0.0,40,0,48,1
9,0.0,78,1,43,0
13,0.0,40,1,39,0
10,0.0,45,1,53,0
6,0.0,60,1,52,0
10,0.0,20,1,28,0
9,0.0,52,1,32,0
13,0.0,90,1,31,0
13,0.0,40,0,31,1
10,0.0,40,0,47,1
11,0.0,40,1,40,0
12,0.0,45,0,40,1
7,0.0,40,1,41,0
9,0.0,40,1,53,0
7,0.0,43,1,46,0
13,1092.8412024287468,35,1,45,3
5,1092.8412024287468,34,0,39,2
9,0.0,40,1,19,0
9,0.0,40,1,57,0
11,0.0,40,0,49,1
9,0.0,40,0,59,1
11,0.0,50,1,32,0
10,0.0,40,1,35,0
6,0.0,40,0,58,1
13,0.0,43,1,28,0
12,0.0,40,0,36,1
14,0.0,35,0,41,1
9,0.0,40,1,47,0
9,0.0,60,1,50,0
9,0.0,50,1,36,0
11,0.0,40,1,38,0
9,0.0,60,1,56,0
11,0.0,45,1,50,0
10,1092.8412024287468,40,1,45,3
9,0.0,66,1,44,0
10,0.0,45,1,51,0
10,0.0,50,1,44,0
9,0.0,50,1,25,0
7,0.0,40,1,60,0
14,0.0,50,1,49,0
9,0.0,60,1,46,0
9,0.0,38,0,56,1
9,1092.8412024287468,45,1,25,3
10,0.0,40,1,22,0
15,0.0,60,1,41,0
9,1092.8412024287468,40,1,48,3
6,0.0,40,1,46,0
10,0.0,40,1,30,0
9,0.0,40,1,39,0
6,0.0,40,1,40,0
9,0.0,40,1,70,0
10,0.0,45,1,35,0
14,0.0,75,0,49,1
11,0.0,60,1,24,0
12,1092.8412024287468,36,1,40,3
15,0.0,5,1,61,0
13,0.0,40,1,25,0
13,0.0,40,0,28,1
14,0.0,11,1,69,0
10,0.0,36,0,22,1
9,0.0,38,1,47,0
9,0.0,48,0,38,1
11,0.0,40,0,26,1
7,0.0,24,0,17,1
10,0.0,35,1,33,0
9,0.0,40,1,43,0
11,0.0,40,1,58,0
9,1092.8412024287468,40,1,53,3
9,0.0,25,1,26,0
13,0.0,40,1,43,0
6,1092.8412024287468,40,1,31,3
9,0.0,42,1,30,0
9,0.0,25,0,25,1
9,0.0,40,0,57,1
14,0.0,60,1,37,0
10,0.0,48,1,32,0
9,0.0,41,0,26,1
9,0.0,40,1,45,0
9,1092.8412024287468,35,1,53,3
9,0.0,40,1,27,0
7,0.0,50,1,28,0
7,0.0,43,1,32,0
13,0.0,65,0,35,1
10,0.0,55,1,36,0
10,0.0,40,1,19,0
13,0.0,80,1,37,0
10,1092.8412024287468,45,1,49,3
10,0.0,45,1,20,0
13,1092.8412024287468,55,1,64,3
12,0.0,42,1,32,0
9,0.0,40,1,58,0
9,0.0,50,1,42,0
10,0.0,14,0,20,1
10,0.0,40,1,42,0
10,0.0,40,1,25,0
11,1092.8412024287468,65,1,30,3
13,0.0,35,1,37,0
11,0.0,50,1,66,0
13,0.0,40,1,59,0
13,0.0,40,1,44,0
9,0.0,58,1,46,0
13,1092.8412024287468,30,0,59,2
13,0.0,40,1,25,0
5,0.0,9,1,17,0
13,0.0,40,1,47,0
5,0.0,40,0,47,1
10,0.0,40,0,30,1
10,0.0,40,0,20,1
13,0.0,55,1,26,0
10,0.0,15,1,20,0
9,0.0,40,1,33,0
9,0.0,40,1,48,0
13,1092.8412024287468,50,1,52,3
9,0.0,12,0,37,1
9,0.0,40,1,47,0
6,0.0,40,1,40,0
14,0.0,40,0,48,1
6,0.0,42,1,49,0
10,0.0,40,0,50,1
12,0.0,40,0,30,1
10,0.0,40,1,34,0
9,0.0,40,1,43,0
6,0.0,40,0,22,1
9,0.0,40,1,35,0
9,0.0,30,0,26,1
15,0.0,70,1,62,0
9,0.0,40,1,39,0
10,0.0,40,1,59,0
13,0.0,40,1,27,0
6,0.0,30,1,17,0
13,0.0,40,1,38,0
10,0.0,50,1,41,0
6,0.0,40,0,27,1
9,0.0,40,0,23,1
6,0.0,24,1,17,0
4,0.0,40,0,56,1
10,0.0,40,0,24,1
8,0.0,40,1,44,0
13,0.0,30,1,23,0
9,0.0,65,1,25,0
10,0.0,8,0,21,1
8,0.0,6,1,18,0
10,0.0,40,1,45,0
4,0.0,40,1,51,0
9,0.0,40,0,42,1
10,0.0,35,0,47,1
10,0.0,40,1,29,0
7,0.0,40,1,33,0
13,0.0,40,1,43,0
12,0.0,40,1,44,0
10,0.0,30,1,24,0
10,0.0,40,1,19,0
11,0.0,40,1,52,0
9,0.0,52,1,38,0
10,0.0,50,1,24,0
13,0.0,50,1,32,0
9,0.0,50,1,26,0
13,0.0,50,1,29,0
9,1092.8412024287468,40,1,39,3
9,0.0,50,1,48,0
10,0.0,45,1,40,0
10,0.0,45,1,51,0
9,0.0,40,1,28,0
9,0.0,20,0,22,1
13,0.0,40,0,23,1
10,0.0,16,1,65,0
13,0.0,40,1,26,0
13,0.0,10,1,38,0
9,0.0,60,1,33,0
9,0.0,60,0,33,1
13,0.0,40,0,37,1
7,0.0,60,1,19,0
13,0.0,50,1,24,0
7,0.0,45,1,30,0
9,0.0,50,0,57,1
10,0.0,20,0,22,1
9,0.0,40,1,57,0
9,0.0,40,1,46,0
9,0.0,35,1,67,0
9,0.0,40,1,47,0
6,0.0,40,1,39,0
10,0.0,40,1,50,0
8,0.0,52,0,58,1
12,0.0,30,0,36,1
14,0.0,36,1,45,0
9,0.0,40,1,54,0
13,0.0,30,1,26,0
9,0.0,40,1,60,0
15,1092.8412024287468,60,1,46,3
10,0.0,35,0,26,1
7,0.0,40,1,32,0
9,0.0,40,1,38,0
10,0.0,70,1,48,0
9,0.0,45,1,44,0
9,0.0,40,0,37,1
10,0.0,40,1,44,0
9,0.0,35,0,31,1
15,0.0,35,1,61,0
9,0.0,40,1,51,0
13,1092.8412024287468,60,0,52,2
9,0.0,40,0,45,1
7,1092.8412024287468,70,1,39,3
9,0.0,24,0,67,1
12,0.0,40,1,40,0
3,0.0,35,1,27,0
2,0.0,40,1,37,0
10,0.0,50,1,57,0
6,0.0,40,0,27,1
9,1092.8412024287468,48,0,28,2
13,0.0,60,1,34,0
9,1092.8412024287468,50,1,54,3
9,0.0,38,0,52,1
13,0.0,45,1,42,0
14,1092.8412024287468,40,1,48,3
14,1092.8412024287468,35,1,65,3
15,0.0,10,0,55,1
9,0.0,20,0,71,1
10,0.0,40,1,33,0
9,0.0,40,1,30,0
13,0.0,55,1,35,0
6,0.0,40,0,59,1
10,0.0,20,1,19,0
5,0.0,30,1,36,0
9,0.0,40,1,26,0
9,0.0,40,1,34,0
9,0.0,40,1,41,0
13,1092.8412024287468,50,1,44,3
9,0.0,48,1,47,0
10,0.0,16,1,18,0
6,0.0,18,1,55,0
9,0.0,40,1,49,0
13,0.0,40,1,44,0
13,0.0,40,1,43,0
4,0.0,40,1,62,0
9,0.0,40,1,44,0
10,0.0,60,1,50,0
7,0.0,45,1,35,0
9,0.0,40,1,52,0
15,0.0,60,1,46,0
12,1092.8412024287468,40,1,44,3
10,0.0,50,1,43,0
4,1092.8412024287468,40,1,51,3
10,0.0,20,1,20,0
12,0.0,40,0,47,1
14,0.0,50,1,43,0
10,0.0,40,1,24,0
10,0.0,50,1,27,0
9,0.0,40,1,32,0
9,0.0,12,0,37,1
9,0.0,60,1,26,0
13,1092.8412024287468,60,1,43,3
9,0.0,40,0,50,1
9,0.0,80,1,20,0
9,0.0,45,1,37,0
9,0.0,45,0,43,1
9,0.0,50,1,37,0
5,0.0,36,0,53,1
16,0.0,40,1,44,0
9,0.0,40,0,25,1
7,1092.8412024287468,20,0,17,2
9,0.0,50,1,19,0
9,1092.8412024287468,40,0,53,2
10,0.0,50,1,44,0
9,0.0,40,1,51,0
9,0.0,43,0,49,1
10,0.0,40,1,35,0
9,0.0,45,1,44,0
14,0.0,60,1,54,0
10,0.0,35,0,37,1
10,0.0,15,0,18,1
10,0.0,40,1,24,0
9,0.0,50,0,29,1
9,0.0,40,1,35,0
9,0.0,48,1,56,0
13,0.0,45,1,24,0
14,0.0,40,1,43,0
9,0.0,15,0,73,1
8,0.0,39,1,49,0
13,0.0,40,1,38,0
9,0.0,40,1,31,0
10,0.0,40,0,39,1
13,0.0,40,0,42,1
14,0.0,45,1,41,0
13,0.0,45,1,35,0
9,0.0,45,1,38,0
9,0.0,40,0,31,1
9,0.0,70,1,51,0
13,0.0,48,1,38,0
10,0.0,42,1,40,0
9,0.0,30,0,21,1
10,0.0,40,1,44,0
9,0.0,40,1,55,0
9,0.0,45,1,29,0
14,0.0,50,0,49,1
11,0.0,42,1,31,0
14,1092.8412024287468,90,1,24,3
10,0.0,40,1,46,0
9,0.0,40,1,26,0
13,0.0,38,1,35,0
11,0.0,50,1,27,0
13,1092.8412024287468,35,1,64,3
13,0.0,40,1,26,0
9,0.0,16,0,21,1
9,0.0,72,1,57,0
13,0.0,40,1,30,0
7,0.0,32,0,45,1
4,0.0,30,0,50,1
13,0.0,40,0,38,1
10,0.0,60,1,43,0
10,0.0,55,0,42,1
13,0.0,40,1,32,0
9,0.0,40,0,20,1
9,0.0,35,0,27,1
7,0.0,40,0,45,1
9,0.0,40,0,40,1
9,0.0,60,1,38,0
9,0.0,40,0,37,1
6,0.0,40,0,60,1
9,0.0,45,1,53,0
13,0.0,40,0,25,1
13,0.0,60,1,47,0
9,0.0,70,1,40,0
10,0.0,10,0,19,1
10,0.0,50,0,42,1
13,0.0,40,0,41,1
6,0.0,45,1,28,0
14,1092.8412024287468,50,0,46,2
13,1092.8412024287468,20,0,49,2
9,0.0,40,1,24,0
7,0.0,40,1,32,0
9,1092.8412024287468,20,1,71,3
10,1092.8412024287468,40,1,26,3
9,0.0,40,1,29,0
10,1092.8412024287468,50,1,50,3
11,1092.8412024287468,50,1,51,3
9,0.0,40,0,49,1
6,0.0,40,1,31,0
7,0.0,40,1,23,0
9,0.0,40,1,59,0
10,1092.8412024287468,40,1,43,3
13,1092.8412024287468,40,1,38,3
9,0.0,40,1,37,0
6,0.0,40,1,29,0
13,0.0,50,1,39,0
12,1092.8412024287468,38,1,31,3
13,1092.8412024287468,45,0,42,2
14,0.0,35,0,35,1
14,1092.8412024287468,40,1,39,3
12,0.0,40,0,40,1
3,0.0,40,0,66,1
5,0.0,40,1,30,0
12,0.0,40,1,43,0
5,0.0,50,0,47,1
14,0.0,40,0,45,1
10,0.0,40,1,31,0
9,1092.8412024287468,40,1,33,3
13,0.0,40,1,32,0
12,0.0,40,1,28,0
9,0.0,40,1,50,0
4,0.0,40,0,63,1
13,0.0,40,1,28,0
10,0.0,40,0,38,1
9,0.0,38,0,52,1
15,0.0,40,1,38,0
9,1092.8412024287468,40,1,41,3
14,0.0,38,1,50,0
7,0.0,40,1,59,0
9,0.0,49,1,32,0
4,1092.8412024287468,10,1,73,3
9,0.0,38,1,52,0
9,0.0,60,1,57,0
11,1092.8412024287468,50,1,35,3
13,0.0,56,1,51,0
7,0.0,35,0,22,1
9,0.0,40,1,49,0
9,0.0,40,1,22,0
9,0.0,40,1,46,0
9,0.0,40,0,48,1
13,0.0,50,1,43,0
4,0.0,40,1,25,0
4,0.0,40,1,31,0
10,0.0,36,1,19,0
9,0.0,84,1,51,0
13,0.0,40,1,51,0
9,1092.8412024287468,40,0,22,2
9,0.0,35,0,37,1
10,0.0,30,0,19,1
9,0.0,55,0,45,1
10,0.0,10,1,21,0
9,0.0,40,0,52,1
10,0.0,24,1,46,0
14,0.0,38,0,42,1
9,0.0,40,1,56,0
9,0.0,40,0,23,1
14,0.0,40,1,58,0
9,0.0,30,1,70,0
10,0.0,40,1,30,0
13,0.0,40,1,45,0
10,0.0,44,1,23,0
10,0.0,40,1,34,0
13,0.0,40,0,38,1
11,0.0,40,1,24,0
4,0.0,40,1,53,0
9,1092.8412024287468,40,1,45,3
10,0.0,40,0,21,1
13,0.0,40,0,34,1
9,1092.8412024287468,45,1,32,3
9,0.0,40,1,21,0
5,0.0,36,1,23,0
13,0.0,50,1,28,0
9,0.0,45,1,29,0
13,0.0,40,0,25,1
14,0.0,60,0,44,1
9,0.0,8,0,18,1
9,0.0,24,1,26,0
12,0.0,35,0,47,1
9,0.0,40,1,23,0
10,0.0,40,1,46,0
13,1092.8412024287468,50,1,61,3
9,0.0,40,1,25,0
9,0.0,54,1,38,0
10,0.0,20,1,23,0
9,0.0,48,0,36,1
5,0.0,25,1,46,0
13,0.0,45,1,32,0
6,0.0,40,1,40,0
9,0.0,40,1,31,0
10,0.0,65,1,31,0
13,0.0,37,1,32,0
10,0.0,10,1,21,0
10,0.0,40,1,63,0
10,0.0,45,1,44,0
13,0.0,60,1,42,0
10,0.0,45,0,30,1
9,0.0,40,1,24,0
13,0.0,40,1,42,0
9,0.0,40,0,44,1
13,0.0,48,1,27,0
10,0.0,40,1,27,0
9,0.0,45,0,22,1
9,0.0,40,0,68,1
10,0.0,99,1,55,0
9,0.0,40,1,22,0
10,0.0,15,0,25,1
9,0.0,45,1,68,0
10,0.0,16,0,62,1
9,0.0,40,1,26,0
14,0.0,55,1,34,0
10,0.0,40,1,68,0
13,0.0,45,1,42,0
13,0.0,55,1,45,0
7,0.0,40,1,26,0
9,0.0,45,1,25,0
13,0.0,50,1,23,0
4,0.0,50,0,65,1
9,0.0,50,1,31,0
9,0.0,40,0,26,1
10,0.0,50,1,39,0
9,0.0,40,1,44,0
14,1092.8412024287468,45,0,45,2
14,0.0,50,0,26,1
6,0.0,35,1,26,0
5,0.0,50,1,36,0
7,0.0,45,1,38,0
9,0.0,48,1,39,0
15,0.0,40,1,52,0
2,0.0,45,1,39,0
10,0.0,40,1,41,0
14,0.0,60,1,42,0
13,0.0,70,1,47,0
11,0.0,46,1,28,0
13,0.0,35,1,25,0
13,0.0,40,0,35,1
9,0.0,40,0,32,1
14,0.0,40,1,38,0
10,0.0,18,1,44,0
13,0.0,40,0,27,1
13,0.0,55,1,30,0
13,0.0,48,1,30,0
9,0.0,45,1,45,0
9,0.0,40,1,20,0
14,0.0,80,1,57,0
10,0.0,48,1,43,0
4,0.0,48,0,28,1
9,0.0,48,0,25,1
9,0.0,40,1,25,0
13,0.0,45,1,90,0
13,0.0,40,1,38,0
13,0.0,40,0,35,1
13,0.0,40,1,50,0
9,0.0,40,0,26,1
10,0.0,45,1,39,0
6,0.0,40,1,56,0
9,0.0,40,0,24,1
9,1092.8412024287468,40,0,46,2
7,0.0,25,0,18,1
14,0.0,60,1,37,0
14,0.0,40,0,57,1
9,0.0,40,0,43,1
13,0.0,25,1,29,0
14,0.0,40,1,40,0
13,0.0,40,1,44,0
9,0.0,6,1,77,0
13,0.0,40,1,30,0
9,0.0,40,1,21,0
6,0.0,40,1,66,0
7,0.0,35,1,40,0
9,0.0,40,1,68,0
9,0.0,38,0,64,1
13,0.0,50,0,26,1
10,0.0,40,1,32,0
9,0.0,38,1,32,0
14,0.0,40,1,51,0
14,1092.8412024287468,45,1,50,3
13,0.0,50,1,49,0
13,0.0,20,1,28,0
9,0.0,36,0,29,1
10,0.0,30,1,21,0
9,0.0,40,0,28,1
6,0.0,40,1,55,0
9,0.0,50,1,45,0
10,0.0,40,1,35,0
14,1092.8412024287468,40,1,26,3
9,0.0,55,1,30,0
9,0.0,20,1,33,0
13,1092.8412024287468,40,1,40,3
13,0.0,40,1,23,0
10,0.0,40,0,35,1
7,0.0,50,1,48,0
6,0.0,40,1,39,0
15,0.0,50,0,53,1
9,0.0,40,1,49,0
13,0.0,40,0,31,1
9,1092.8412024287468,40,1,36,3
10,1092.8412024287468,50,1,60,3
9,0.0,48,1,29,0
10,0.0,45,1,54,0
9,0.0,50,1,34,0
10,0.0,35,0,30,1
9,0.0,40,1,26,0
10,0.0,70,1,47,0
9,0.0,38,1,50,0
13,0.0,45,0,30,1
10,0.0,50,1,44,0
9,0.0,60,1,49,0
14,0.0,50,0,75,1
13,0.0,55,1,37,0
9,0.0,38,1,51,0
9,0.0,35,1,35,0
10,0.0,40,0,28,1
9,1092.8412024287468,40,1,66,3
5,0.0,48,0,72,1
13,0.0,50,1,39,0
9,0.0,30,1,27,0
10,0.0,40,0,57,1
4,1092.8412024287468,38,1,24,3
9,0.0,70,1,28,0
10,0.0,50,0,23,1
13,0.0,40,0,31,1
10,0.0,20,0,23,1
10,0.0,40,0,31,1
13,0.0,40,0,27,1
13,0.0,45,1,30,0
14,1092.8412024287468,60,1,34,3
9,0.0,40,1,57,0
14,0.0,40,1,39,0
7,0.0,40,1,23,0
12,0.0,40,0,24,1
16,0.0,40,1,36,0
10,0.0,40,1,32,0
12,0.0,40,0,35,1
13,0.0,40,1,36,0
11,0.0,40,1,47,0
9,0.0,40,1,35,0
10,0.0,40,1,44,0
14,0.0,50,1,32,0
12,0.0,40,0,32,1
10,1092.8412024287468,10,0,63,2
11,0.0,40,1,34,0
9,0.0,40,1,47,0
7,0.0,35,1,27,0
9,0.0,42,0,23,1
6,0.0,38,1,50,0
10,0.0,40,1,49,0
10,0.0,40,1,36,0
13,0.0,40,1,23,0
4,0.0,38,0,61,1
10,0.0,16,1,41,0
13,0.0,60,1,27,0
13,0.0,70,1,53,0
6,0.0,10,1,17,0
10,0.0,40,1,53,0
9,0.0,42,1,28,0
13,0.0,40,0,24,1
10,0.0,20,0,22,1
13,0.0,50,1,53,0
7,0.0,20,1,18,0
10,0.0,50,1,24,0
9,0.0,40,0,20,1
4,0.0,40,1,30,0
11,1092.8412024287468,40,1,37,3
9,0.0,40,1,34,0
9,0.0,30,1,19,0
8,0.0,40,0,20,1
9,0.0,40,0,47,1
13,0.0,40,0,22,1
14,0.0,40,1,42,0
10,0.0,40,0,60,1
9,0.0,40,0,32,1
9,0.0,40,1,46,0
9,0.0,40,0,66,1
13,0.0,30,0,37,1
10,0.0,44,1,34,0
13,0.0,46,1,45,0
7,0.0,40,1,35,0
10,0.0,40,1,51,0
10,0.0,40,1,36,0
9,0.0,40,1,25,0
9,0.0,38,0,51,1
10,0.0,40,1,25,0
9,0.0,45,1,19,0
10,0.0,45,1,47,0
9,0.0,40,0,59,1
13,0.0,40,1,34,0
10,0.0,60,0,40,1
9,0.0,45,1,42,0
14,0.0,60,1,37,0
12,0.0,38,1,51,0
9,0.0,36,1,25,0
9,0.0,40,0,31,1
9,0.0,44,1,37,0
12,0.0,45,1,42,0
10,0.0,50,1,35,0
13,0.0,47,1,51,0
10,0.0,40,1,49,0
13,0.0,16,1,26,0
9,0.0,46,0,56,1
10,0.0,45,1,52,0
13,0.0,40,0,47,1
11,0.0,40,1,52,0
9,0.0,40,0,30,1
